date,euro95,diesel,rolling_mean,rolling_std,zscore,is_surge,event_id
2022-06-06,2.499,2.274,2.026066666666667,0.19825878827037186,2.385434398440784,False,0
2022-06-13,2.558,2.399,2.0508333333333337,0.21654753134896865,2.342057023265537,False,0
2022-06-20,2.545,2.451,2.0717666666666665,0.23290040543239468,2.031912879046926,False,0
2022-06-27,2.523,2.489,2.0937333333333332,0.24346662071482786,1.7631438157983323,False,0
2022-07-04,2.409,2.362,2.1115666666666666,0.24639282951575622,1.2071509301544552,False,0
2022-07-11,2.339,2.301,2.1276333333333333,0.24493144478338622,0.8629625602118841,False,0
2022-07-18,2.307,2.244,2.1439333333333335,0.23983326583753467,0.6799168001036577,False,0
2022-07-25,2.245,2.215,2.1595999999999997,0.23005390672622503,0.3712173429927029,False,0
2022-08-01,2.19,2.153,2.1728,0.2194705855713541,0.07837041102898881,False,0
2022-08-08,2.164,2.121,2.1824333333333334,0.2121695293754521,-0.08688021030915304,False,0
2022-08-15,2.122,2.084,2.1911,0.20377325972587482,-0.3391023929879547,False,0
2022-08-22,2.115,2.09,2.1997,0.1944162172176998,-0.4356632446209771,False,0
2022-08-29,2.122,2.132,2.2073666666666667,0.1862263145473364,-0.4584028142003942,False,0
2022-09-05,2.085,2.146,2.2139333333333338,0.17786200255822313,-0.7249065650833851,False,0
2022-09-12,2.075,2.166,2.2195666666666662,0.17028772473493403,-0.8489553013389264,False,0
2022-09-19,2.012,2.102,2.2223333333333333,0.16602499465614526,-1.2668775190684698,False,0
2022-09-26,1.994,2.051,2.224233333333333,0.16294460309614203,-1.4129546419987198,False,0
2022-10-03,1.988,2.072,2.2250666666666663,0.16162108375036352,-1.4668053274091049,False,0
2022-10-10,2.023,2.106,2.222666666666667,0.16413416155238403,-1.216484519604059,False,0
2022-10-17,2.061,2.175,2.2170666666666667,0.16675564061871878,-0.9359003754692055,False,0
2022-10-24,2.055,2.214,2.2145666666666672,0.16865731085768415,-0.9460999102571491,False,0
2022-10-31,2.057,2.227,2.2116666666666664,0.17064872840354106,-0.9063452632411007,False,0
2022-11-07,2.046,2.211,2.2081999999999997,0.17298503024728348,-0.9376533898230021,False,0
2022-11-14,2.028,2.228,2.2036000000000002,0.17595524509334892,-0.9979810485719806,False,0
2022-11-21,1.993,2.184,2.1975666666666664,0.18006046557855576,-1.1360998429575822,False,0
2022-11-28,1.955,2.118,2.1907666666666668,0.18534175020166008,-1.272064531656478,False,0
2022-12-05,1.923,2.077,2.1809333333333334,0.19156810859295856,-1.3464314870978173,False,0
2022-12-12,1.877,2.021,2.168266666666667,0.19879185672167038,-1.4651840949122525,False,0
2022-12-19,1.81,1.922,2.1496,0.2053788089662914,-1.6535298929294018,False,0
2022-12-26,1.851,1.985,2.1323666666666665,0.20809372612016297,-1.3521150873342158,False,0
2023-01-02,1.91,2.081,2.1127333333333334,0.19993532287550414,-1.013994577934443,False,0
2023-01-09,1.908,2.084,2.091066666666667,0.18465437114135158,-0.991401749848265,False,0
2023-01-16,1.871,2.061,2.0686,0.16774890924152988,-1.1779510274817324,False,0
2023-01-23,1.93,2.105,2.048833333333333,0.14586958826845345,-0.8146546154270092,False,0
2023-01-30,1.943,2.093,2.0333,0.13015935855976174,-0.6937649432141251,False,0
2023-02-06,1.975,2.111,2.021166666666667,0.11697806553406048,-0.39466088326810594,False,0
2023-02-13,1.932,2.018,2.0086666666666666,0.10478132675615744,-0.7316825339030303,False,0
2023-02-20,1.94,1.993,1.9985000000000002,0.09544008772432386,-0.6129499814477948,False,0
2023-02-27,1.949,1.991,1.9904666666666666,0.08866781608449859,-0.46766311044753456,False,0
2023-03-06,1.937,1.968,1.9829,0.08284274675343793,-0.5540617833038621,False,0
2023-03-13,1.964,2.007,1.9776333333333334,0.07860880153112634,-0.1734326572570256,False,0
2023-03-20,1.946,1.974,1.9720000000000002,0.0743662882466599,-0.34962078400044405,False,0
2023-03-27,1.933,1.947,1.9657000000000002,0.06903529831754343,-0.4736707278295394,False,0
2023-04-03,1.938,1.937,1.9607999999999999,0.06539661490764204,-0.34864189885363006,False,0
2023-04-10,1.962,1.953,1.9570333333333332,0.06174445854421804,0.08043906746886327,False,0
2023-04-17,1.969,1.92,1.9556,0.06091803424726413,0.21996770193880447,False,0
2023-04-24,1.985,1.901,1.9553,0.060744320012592334,0.48893460316690074,False,0
